id,box_count,box_size,box_dist_avg,risk_level
1590,537,17.48361266,397.7064683,2
1591,23,60.27173913,275.7371542,2
1592,1195,26.20311715,674.999347,3
1593,648,57.14429012,840.0669662,2
1594,0,0,0,0
1595,442,25.86127602,219.0167689,2
1596,4105,9.087278441,398.4936478,2
1597,24,64.0125,281.0129709,2
1598,22,408.9477273,755.8330303,3
1599,43,35.47093023,257.3843855,2
1600,0,0,0,0
1601,143,43.85839161,637.2294836,2
1602,0,0,0,0
1603,54,66.08518519,409.3870731,2
1604,701,27.90873752,536.2653899,2
1605,2340,21.89245726,1008.015571,2
1606,882,13.81112245,142.5210529,3
1607,33,66.78484848,179.2879735,2
1608,124,106.7385081,409.2612979,3
1609,150,45.671,321.2628758,2
1610,214,32.81939252,311.8136689,3
1611,0,0,0,0
1612,845,21.82905325,440.1336783,2
1613,147,61.46242177,613.8892983,2
1614,129,15.40930233,175.2337694,2
1615,125,21.3804,742.9089032,2
1616,181,63.64585635,1101.880339,2
1617,90,34.22944444,402.1319318,2
1618,0,0,0,0
1619,325,100.0322308,743.0799086,2
1620,378,17.7662037,371.4634838,2
1621,1200,26.59042667,907.1779439,2
1622,77,226.3143117,864.2161039,3
1623,57,51.82280702,475.4607229,2
1624,53,129.4650943,926.1521045,2
1625,990,27.43358586,443.1918921,3
1626,1268,16.67527603,742.2676419,2
1627,0,0,0,0
1628,54,102.0407407,437.7219357,2
1629,11843,13.27176526,658.6541765,2
1630,867,41.57626874,592.5878162,4
1631,345,97.17826087,860.7823582,2
1632,388,22.65103093,454.6092546,2
1633,1508,16.93925729,523.922304,2
1634,197,66.48426396,818.3498582,2
1635,0,0,0,0
1636,23,144.176087,598.1792761,2
1637,302,28.6118543,758.3339948,2
1638,30,191.47,424.3257835,2
1639,189,93.7494709,528.7290544,3
1640,704,10.68366477,310.0665182,2
1641,36,56.21805556,219.8546627,2
1642,300,46.81083333,395.3897563,2
1643,11,129.9545455,412.0454545,2
1644,203,42.01674877,565.1002159,2
1645,278,48.57769784,807.0570691,2
1646,1004,66.35194223,972.3358511,3
1647,426,14.40035211,669.7806523,2
1648,0,0,0,0
1649,48,49.81145833,289.5081206,2
1650,350,112.0576429,719.4267704,3
1651,77,27.66363636,582.6764354,2
1652,122,16.37827869,141.6381343,2
1653,20,324.8386,843.7159875,2
1654,94,125.5047872,343.6722414,2
1655,575,22.54834783,460.1870248,2
1656,375,46.31906667,893.523089,2
1657,388,18.62912371,534.238039,2
1658,31,63.65322581,241.5518243,2
1659,79,34.50506329,277.3475333,2
1660,63,90.32044444,645.8711111,2
1661,3201,5.286238675,251.5807621,2
1662,778,11.74807198,414.178585,2
1663,4308,12.46407846,539.924408,4
1664,6,422.775,807.2390361,1
1665,1018,11.34850098,338.8778733,2
1666,130,372.2346154,1147.354108,3
1667,754,66.71051061,672.860487,2
1668,6218,10.12163461,729.046371,2
1669,107,59.84065421,660.672146,2
1670,0,0,0,0
1671,631,25.77555468,412.9406726,2
1672,12,43.35416667,243.6790152,1
1673,825,50.34157576,688.5309567,3
1674,264,20.93257576,399.9444262,2
1675,94,160.0950851,544.9318714,2
1676,3405,13.2226743,763.1836814,2
1677,65,103.0476923,533.5869311,2
1678,454,44.8811674,398.3798215,2
1679,320,21.5878125,209.5582761,3
1680,39,83.50897436,324.2213225,2
1681,34,128.0308824,547.9183378,2
1682,525,28.52504762,394.5564458,2
1683,125,52.2062,406.8155716,2
1684,103,65.51067961,513.3207691,2
1685,1552,12.48501933,482.5980846,2
1686,85,38.13113122,309.5130808,2
1687,387,32.5755168,373.9747558,2
1688,130,30.40090769,220.0562247,3
1689,77,119.1961039,979.1885572,3
1690,312,28.5763141,603.1935509,2
1691,95,27.37894737,330.363561,2
1692,46,103.2934783,944.4693131,2
1693,0,0,0,0
1694,886,18.65022573,317.4117609,3
1695,65,102.9617846,792.9854615,2
1696,0,0,0,0
1697,151,47.54503311,302.0127391,2
1698,85,75.38764706,291.3588403,2
1699,112,25.28546429,361.5335393,2
1700,1261,20.1850912,850.5235176,2
1701,271,86.09815498,695.7526879,3
1702,149,39.23624161,223.7367676,3
1703,1210,21.33297521,346.6990961,4
1704,0,0,0,0
1705,119,107.4598824,616.1769871,2
1706,541,21.89200555,213.9235848,3
1707,454,27.31486784,673.6070569,2
1708,40,161.7475,678.3220724,2
1709,125,42.355312,714.8235561,2
1710,152,196.4745066,870.907699,2
1711,750,36.83793333,527.2655023,3
1712,128,65.89960938,353.9540754,2
1713,260,32.46557692,553.9846691,2
1714,341,74.40375367,889.4078896,2
1715,44,197.8982955,678.0879457,2
1716,913,49.86297262,734.7291274,3
1717,487,26.04168378,341.7922352,2
1718,8219,14.61429006,991.1327068,2
1719,220,66.22643636,388.3905704,4
1720,46,56.11304348,273.1601801,2
1721,108,254.4430556,1045.791305,3
1722,484,10.81146694,316.4724148,2
1723,3165,13.15797409,536.8446233,2
1724,115,70.41478261,287.4260388,3
1725,25,126.74288,393.5291111,2
1726,990,20.42631313,505.6279595,2
1727,41,66.43780488,180.5998829,2
1728,35,274.6628571,739.4001955,2
1729,214,30.98574766,281.1527313,2
1730,9,138.4444444,462.5,1
1731,135,81.71721481,399.0548126,3
1732,130,43.275,356.0817015,2
1733,20,140.13,204.8743653,2
1734,812,12.92216749,421.7334132,2
1735,188,17.05851064,283.5898566,2
1736,43,172.0834884,604.7001846,2
1737,294,52.05952381,688.4242042,3
1738,119,41.47823529,320.4139223,2
1739,190,46.75552632,713.5081523,2
1740,57,47.99122807,619.6331631,2
1741,118,51.19322034,448.0215124,2
1742,6,335.925,775.2168732,1
1743,19,130.2552632,284.6015755,2
1744,1466,33.07535812,762.3047269,2
1745,0,0,0,0
1746,186,41.19892473,234.974668,3
1747,101,59.46386139,415.3535789,2
1748,49,145.7165306,360.0973073,2
1749,225,31.09288889,583.5283606,2
1750,52,107.3817308,252.6511483,2
1751,519,13.50881696,419.8868226,2
1752,68,15.60661765,356.9270325,2
1753,51,41.94705882,216.7293326,2
1754,338,53.09423077,970.7142103,3
1755,226,32.15309735,547.1686324,2
1756,133,22.90225564,567.1628936,2
1757,102,21.3462549,537.2589604,2
1758,417,50.61043165,1251.274831,2
1759,449,14.92650334,340.3071219,2
1760,487,38.19019507,664.6200619,2
1761,77,47.17922078,481.967066,2
1762,304,49.38815789,425.4455491,2
1763,2226,18.06226415,1193.261285,2
1764,387,66.73049096,890.3053176,2
1765,38,60.95263158,622.0408073,2
1766,33,354.1454545,1021.080029,2
1767,42,150.0059524,538.3381185,2
1768,60,178.1558333,746.4292649,2
1769,178,20.71882022,181.760156,3
1770,426,28.48380282,382.8537812,4
1771,272,31.15900735,903.1330319,2
1772,630,16.99547619,493.7154248,2
1773,42,266.3696429,684.9416028,2
1774,623,16.6396244,314.1351931,2
1775,149,158.2139262,855.3322985,2
1776,186,116.3494624,825.8401035,3
1777,205,16.86243902,593.2304837,2
1778,54,80.99351852,239.8571162,3
1779,1029,30.17793975,931.9166281,2
1780,134,10.86753731,857.9942498,2
1781,81,9.67345679,186.9931667,2
1782,485,64.28278351,840.8624233,2
1783,292,99.4109589,696.2982132,4
1784,26,144.0019231,437.2980597,2
1785,24,137.6875,421.4305314,3
1786,128,19.29875,185.4098702,2
1787,515,52.43737864,775.1004674,3
1788,372,76.02137097,762.8978245,2
1789,669,23.6180867,477.5105309,2
1790,535,8.631028037,270.0331371,2
1791,46,43.25108696,702.9332729,0
1792,63,91.43571429,609.2647983,2
1793,300,36.73516667,904.1093176,2
1794,422,13.5402891,178.3114381,2
1795,50,248.103,595.78809,2
1796,152,38.02171053,249.8853416,2
1797,1431,5.172958663,339.7913327,2
1798,754,34.38624005,525.1882236,4
1799,8,102.6875,467.9882058,1
1800,283,38.94664311,961.8817533,2
1801,220,25.66113636,1712.219711,2
1802,0,0,0,0
1803,3066,28.75584801,1112.147514,2
1804,305,79.80885246,812.5394288,2
1805,346,8.403468208,343.5363596,2
1806,195,65.37051282,527.4964155,2
1807,118,73.52245763,541.0635376,2
1808,566,20.51855124,248.5568875,3
1809,131,63.00381679,332.7327916,2
1810,0,0,0,0
1811,238,26.95378151,469.5837791,2
1812,772,57.32791451,613.1137067,3
1813,168,92.14345238,797.093367,3
1814,630,39.09396825,621.1537252,3
1815,11,119.9045455,365.4549616,2
1816,1277,20.44917776,861.119487,2
1817,24,200.6041667,588.642029,2
1818,40,156.46875,740.0016923,3
1819,522,21.58271073,916.6796185,2
1820,22,50.36363636,248.3142857,2
1821,109,45.36674312,283.3843068,2
1822,62,33.24435484,775.3000582,2
1823,36,183.2638889,537.858057,2
1824,57,53.69866667,450.0666541,2
1825,170,116.3802941,724.0761417,2
1826,4,390.825,179.1093876,1
1827,0,0,0,0
1828,23,693.7902174,1339.589486,3
1829,921,25.71563518,423.3627323,4
1830,69,125.2550435,1070.440563,2
1831,306,28.03872549,305.6487636,2
1832,163,32.04815951,242.7320501,2
1833,321,123.4101246,841.375073,3
1834,786,57.96599618,698.6803317,3
1835,141,38.21808511,373.2441023,2
1836,139,59.66690647,334.353894,4
1837,225,25.66333333,704.237125,2
1838,12036,15.02985361,1456.958011,2
1839,110,16.68772727,335.6342011,1
1840,251,48.65498008,557.4039806,2
1841,240,22.51708333,236.1748675,3
1842,149,66.85134228,331.3629225,3
1843,447,17.6893736,244.0189092,2
1844,13,108.8576923,449.8157051,1
1845,417,35.08191293,768.0266211,2
1846,55,45.04265455,486.1256981,2
1847,166,101.6978916,817.2314217,2
1848,159,88.28977987,685.6802712,2
1849,165,95.84309091,638.6021493,2
1850,68,96.09183824,314.5281965,3
1851,98,25.07612245,260.0772144,2
1852,347,130.1342219,986.3337287,3
1853,2527,15.06327661,390.8307019,5
1854,726,14.20516529,294.8805589,2
1855,101,42.10039604,443.8986518,2
1856,268,20.74626866,482.6322458,2
1857,700,21.25657143,367.5861227,4
1858,328,31.1632622,309.23053,4
1859,15,98.55,187.3503318,2
1860,8294,14.33507596,876.8346109,2
1861,821,33.33861145,471.4341041,5
1862,73,62.39794521,304.6502331,2
1863,870,13.15796322,136.9477052,2
1864,504,11.66865079,333.0440295,2
1865,34,21.36323529,221.7697797,2
1866,121,28.39958678,323.690921,2
1867,332,12.05993976,268.5935506,2
1868,1089,15.18195592,397.7867978,3
1869,178,25.805,377.5506588,2
1870,128,40.14402344,365.7142067,2
1871,112,78.8815625,337.8754515,2
1872,0,0,0,0
1873,299,24.73086288,331.5745846,2
1874,35,130.295,375.5713681,2
1875,529,71.72183365,652.0670571,5
1876,842,23.73271971,347.2809526,4
1877,31,111.0879032,679.9813013,2
1878,107,175.8749159,842.6238335,2
1879,89,112.7814607,867.8427917,2
1880,0,0,0,0
1881,94,33.20585106,299.9422329,2
1882,124,59.2358871,267.1943352,2
1883,22,211.5168182,744.584329,2
1884,1084,22.38772353,467.7124162,2
1885,3872,13.39712035,766.3535154,2
1886,41,124.3229268,783.4558537,2
1887,219,59.59360731,785.5750334,2
1888,181,27.38093923,568.7475187,2
1889,24,327.4500833,867.8357095,2
1890,0,0,0,0
1891,272,43.39944853,442.0748589,2
1892,70,13.62428571,281.6805217,2
1893,111,62.53828829,348.1193901,2
1894,13,216.6346154,833.3121461,2
1895,1389,15.82051836,528.5735177,2
1896,1020,22.55598039,509.8193642,2
1897,54,226.6796296,1032.198463,2
1898,402,24.93470149,438.6636322,2
1899,249,140.3662651,491.5200427,4
1900,301,55.00296346,620.7430784,2
1901,13,534.8756923,495.7064673,2
1902,171,55.06180117,911.3994622,2
1903,61,333.8893443,1109.47541,2
1904,294,105.1971973,1008.742377,2
1905,618,30.95064725,405.6406421,2
1906,283,50.97508834,301.8082249,2
1907,546,55.87738095,695.7554414,2
1908,1829,20.97682887,656.7766604,2
1909,0,0,0,0
1910,222,24.54481982,183.5205218,3
1911,36,137.7833333,501.2822421,2
1912,1350,6.890942222,323.8402312,2
1913,23,225.3326087,926.0654568,2
1914,6,172.8,283.2594925,1
1915,146,10.84486301,550.9939726,2
1916,43,187.7819535,657.551495,2
1917,154,107.0714286,837.5161135,2
1918,381,44.5260105,776.2875274,2
1919,203,44.39433498,683.5131581,2
1920,3,112.05,223.0651016,1
1921,383,84.42774151,1022.615579,2
1922,0,0,0,0
1923,200,60.5085,551.106742,3
1924,109,53.44770642,500.2367825,2
1925,0,0,0,0
1926,3,245.25,407.7027715,1
1927,471,30.80127389,359.9076524,2
1928,795,9.736037736,356.9394076,2
1929,220,54.47318182,371.0573814,2
1930,674,34.62626113,730.9394258,2
1931,204,32.74069608,447.3513032,2
1932,744,53.68165323,667.5233918,2
1933,49,177.1806122,794.0891143,2
1934,12,91.29666667,828.4333333,1
1935,138,117.5848105,713.765283,2
1936,35,50.89,494.822479,2
1937,61,111.2336066,611.7546311,2
1938,86,96.06744186,372.0580456,2
1939,160,66.15875,296.1980713,3
1940,992,32.83769556,687.6299636,4
1941,200,12.58875,732.0522829,2
1942,1363,18.46434336,329.8476533,4
1943,310,26.64780645,242.7686846,2
1944,287,45.50078049,421.1376331,4
1945,182,41.68571429,159.1798519,3
1946,333,12.14384384,213.2814086,2
1947,108,46.31226852,324.2023507,2
1948,141,36.82801418,429.8555874,2
1949,143,44.31153846,326.9897481,2
1950,33,84.12727273,410.8106439,2
1951,2114,8.484261116,438.2994716,2
1952,35,178.0835714,500.8093922,2
1953,1165,14.03206009,230.1376529,3
1954,24,106.7604167,557.4762228,2
1955,654,11.96769878,520.3020629,2
1956,71,25.88169014,337.5988598,2
1957,126,52.58373016,472.6841905,2
1958,48,92.93125,771.9489362,2
1959,59,30.02966102,477.3958475,2
1960,228,29.39589474,594.9168189,2
1961,151,26.95761589,310.2728477,3
1962,657,26.47975647,663.5621899,3
1963,20,26.325,225.7238323,2
1964,104,10.22290385,338.399832,2
1965,1031,30.07958293,419.6661598,3
1966,306,17.96854575,407.4848136,2
1967,0,0,0,0
1968,61,19.01885246,429.6067213,2
1969,0,0,0,0
1970,1011,46.33184965,676.6743674,2
1971,21,620.0404762,1005.230222,2
1972,2404,20.75195507,1007.827221,4
1973,319,25.34717868,147.6654955,3
1974,122,65.68237705,299.8881064,4
1975,36,211.5236111,731.2602091,2
1976,97,51.65231959,375.5339462,2
1977,34,68.62647059,367.2856612,2
1978,151,78.64139073,771.8827656,2
1979,1762,14.64650965,394.0612072,3
1980,60,31.38583333,751.2138644,2
1981,292,17.25993151,294.4786897,2
1982,82,158.9396341,864.402905,2
1983,21,76.12619048,279.7543236,2
1984,23,140.4992174,638.2647036,2
1985,177,13.27728814,301.3959938,2
1986,189,96.81455026,603.1791135,2
1987,530,32.65773585,532.2791737,2
1988,2030,11.39608374,617.7374102,2
1989,211,55.56682464,372.2773681,2
1990,221,90.1780543,897.1734833,4
1991,185,17.23756757,205.2197111,2
1992,932,21.43505901,199.4546258,3
1993,226,109.8402655,931.139296,2
1994,216,29.59074074,463.4268958,2
1995,60,93.79486667,541.4388983,2
1996,426,64.0943662,782.695384,2
1997,124,6.093548387,215.9424885,2
1998,33,89.92424242,294.4721232,2
1999,152,31.04607895,386.3834768,2
2000,13843,10.07087698,607.2549748,2
2001,176,65.67154545,460.7259253,4
2002,908,34.54344714,755.60352,2
2003,178,149.5571629,1092.073076,2
2004,431,66.474942,615.2411388,2
2005,1329,20.57629797,565.2613162,2
2006,187,30.32794118,367.9865064,2
2007,316,21.76803797,766.5480427,2
2008,643,33.71208087,489.3023195,2
2009,1601,15.0529669,565.5900783,2
2010,32,78.9173125,281.1208572,2
2011,0,0,0,0
2012,17,439.9941176,1104.601164,2
2013,17,164.1247059,343.2130453,2
2014,144,85.38247222,543.396654,2
2015,117,102.6897436,444.0467934,2
2016,122,101.9229508,514.311549,2
2017,1459,28.21716929,973.4926696,3
2018,0,0,0,0
2019,163,113.8340491,807.163172,2
2020,0,0,0,0
2021,27,235.1194444,492.0492308,2
2022,47,51.38297872,517.6268825,2
2023,390,10.22551282,155.3999957,2
2024,999,7.594044044,234.7239656,2
2025,21,296.3166667,721.992,2
2026,784,27.86434949,359.16268,3
2027,868,28.65328341,346.5158237,2
2028,161,47.25587578,279.855825,4
2029,1055,10.68169573,242.3928856,2
2030,380,20.85671053,365.719905,2
2031,4858,27.98003808,1016.352735,2
2032,122,46.97213115,246.5112488,2
2033,157,55.09872611,527.5783649,2
2034,143,122.0965035,837.3452851,2
2035,91,29.49175824,300.6418364,2
2036,33,320.9719697,969.8058365,2
2037,1346,19.36723626,1025.910802,2
2038,175,28.702,468.1963245,2
2039,3642,14.27574135,539.1738098,3
2040,84,32.43869048,426.6602582,2
2041,106,40.59924528,193.0635903,2
2042,246,17.20345528,397.2767682,2
2043,133,196.0890977,720.1328651,3
2044,148,49.32635135,560.8949661,2
2045,523,51.45688337,1059.605886,2
2046,0,0,0,0
2047,944,27.21313559,497.8050794,2
2048,276,41.61838768,317.0818804,3
2049,155,104.6158065,860.5912582,4
2050,0,0,0,0
2051,58,125.3155172,651.4801875,2
2052,284,76.58430282,975.7175889,3
2053,221,25.53348416,712.5244393,2
2054,145,49.59586207,606.9759885,2
2055,56,59.73928571,447.4153959,2
2056,114,17.7004386,283.440708,2
2057,830,25.80144578,634.0671222,2
2058,0,0,0,0
2059,341,25.74302053,529.1223716,2
2060,242,40.15479339,368.0813247,2
2061,71,69.66915493,352.4545272,2
2062,136,95.37352941,502.3807847,2
2063,178,66.53904494,952.1398834,2
2064,413,32.76803874,330.4790134,3
2065,5,237.87,363.9616667,1
2066,47,50.78297872,259.960191,2
2067,61,221.6344262,1004.033698,2
2068,0,0,0,0
2069,184,108.3345109,785.2842338,3
2070,411,34.90486618,454.0831355,2
2071,62,50.74193548,254.8135876,2
2072,435,14.23321839,207.349525,2
2073,277,16.27337545,250.269124,2
2074,262,53.04637405,724.6850688,2
2075,197,15.18654822,300.7815325,2
2076,177,20.66694915,699.618438,2
2077,446,48.57124439,890.7115191,2
2078,582,10.99208591,253.9592602,2
2079,306,56.04248366,302.4775567,3
2080,92,64.77628261,177.1343478,3
2081,12942,14.51017617,838.6736904,5
2082,858,9.670687646,284.3191375,2
2083,128,43.30859375,199.6486897,2
2084,27,112.6666667,429.6631091,2
2085,0,0,0,0
2086,207,60.73425121,377.0476657,3
2087,251,131.09751,603.8512752,4
2088,116,52.6912069,618.8596552,2
2089,136,32.32536765,300.938671,2
2090,51,173.8852941,625.7557737,2
2091,122,64.37336066,445.120336,2
2092,42,48.48690476,775.6554423,2
2093,115,52.26605217,455.4816206,2
2094,0,0,0,0
2095,9,138.9,163.3511688,2
2096,865,19.90855491,353.648816,2
2097,378,11.02896825,489.4613826,2
2098,94,27.75425532,294.6915912,2
2099,109,123.1816514,777.9743119,2
2100,25,210.99584,542.6619111,2
2101,47,126.8978723,288.2661494,2
2102,314,69.50453822,1140.299599,2
2103,125,35.8256,473.7804852,2
2104,13,40.33076923,689.0945513,1
2105,284,11.17676056,582.7092593,2
2106,1929,44.22825298,645.957257,4
2107,607,26.51128501,430.1213265,2
2108,55,29.10636364,618.4739394,2
2109,90,37.11111111,627.5055924,2
2110,25,107.102,337.5996882,2
2111,454,39.82433921,684.3512373,2
2112,1307,10.3558531,466.9977594,2
2113,612,24.54851961,255.1056565,5
2114,173,107.399422,529.4382593,2
2115,87,26.15344828,312.1037156,2
2116,314,23.33407643,335.1899615,2
2117,319,15.54952978,417.4116998,2
2118,112,70.42901786,561.7687331,3
2119,145,29.30089655,485.2445655,2
2120,70,125.3060714,381.7463078,2
2121,0,0,0,0
2122,7636,11.64346019,588.1507906,5
2123,1015,10.27610837,403.6453565,2
2124,5610,7.583948307,481.6840116,2
2125,1039,13.57314726,245.5662636,2
2126,151,53.75676821,386.8164146,3
2127,1198,19.36413189,712.4222398,3
2128,286,53.57255245,606.1104545,2
2129,71,30.54014085,292.5068813,2
2130,68,39.14411765,575.8123903,2
2131,378,38.83306878,441.0520554,2
2132,260,14.04894231,354.7600535,2
2133,604,52.58120861,905.490319,2
2134,657,97.85190259,608.962642,2
2135,414,37.0173913,446.6364028,2
2136,27,107.0333333,665.1220655,2
2137,76,52.08618421,377.8521218,2
2138,76,16.01907895,221.2721053,2
2139,22,41.32045455,149.0885456,2
2140,147,45.45544218,275.2762402,3
2141,56,36.55803571,211.0707181,2
2142,31,41.37258065,192.2405624,2
2143,405,19.54987654,495.2385182,2
2144,23,272.0217391,754.9460738,2
2145,647,84.23578053,868.7316665,3
2146,17,132.5382353,870.9697591,2
2147,181,48.39958564,596.3545734,2
2148,345,42.5715942,800.9732214,2
2149,381,46.02670604,733.1226742,2
2150,577,28.52365685,483.1808527,2
2151,279,52.59247312,379.635127,2
2152,167,139.3131737,670.6290542,2
2153,565,12.54044248,302.6696468,2
2154,6,188.1,297.0014231,1
2155,7,76.17857143,194.4031852,1
2156,208,69.52884615,414.6746363,2
2157,27,42.06111111,182.6040262,2
2158,275,23.52745455,370.4295282,2
2159,136,105.2327206,671.3849976,2
2160,802,11.88472569,302.9038885,2
2161,69,77.5157971,426.878545,4
2162,37,21.27162162,254.0338265,2
2163,126,59.5547619,1099.139314,2
2164,37,79.20237838,440.7943159,2
2165,166,78.5748494,836.277685,3
2166,114,53.59850877,389.8217187,2
2167,355,35.07098592,1014.961297,2
2168,233,40.32155365,283.6061433,4
2169,137,35.4580292,596.0630104,2
2170,129,56.04418605,548.8003249,2
2171,67,160.7835821,462.5265488,2
2172,361,27.75221607,701.7988818,2
2173,1855,30.94692722,502.6878768,5
2174,6,197.325,56.5977684,1
2175,1251,20.47026379,525.471443,2
2176,157,19.1910828,977.4233113,2
2177,275,20.66272727,294.0596532,2
2178,310,57.30596774,595.4724617,2
2179,47,40.89255319,263.6809127,2
2180,157,63.36254777,322.1629691,4
2181,75,121.6613333,712.1035676,2
2182,234,46.12136752,850.1006801,2
2183,223,15.82017937,116.7532824,2
2184,91,17.09615385,432.2292747,2
2185,142,83.03151408,673.8376386,3
2186,237,18.27890295,353.7729307,2
2187,0,0,0,0
2188,150,39.29173333,475.6779168,2
2189,493,14.94056795,215.9261402,3
2190,86,12.40697674,334.3440401,2
2191,59,35.44576271,303.9866107,2
2192,147,33.99710204,208.2102603,4
2193,89,57.03202247,374.21619,2
2194,550,32.63518182,554.6503495,2
2195,1315,18.29467681,665.8810859,3
2196,791,56.1556574,691.7704768,4
2197,251,24.87968127,243.9062851,2
2198,62,26.76693548,774.7202062,2
2199,246,70.69288618,350.7274772,3
2200,69,129.4231884,589.6848537,2
2201,208,20.01983654,326.2963462,2
2202,206,76.10424757,737.8663933,3
2203,136,79.77113971,955.583627,2
2204,554,27.35604693,242.6928905,3
2205,124,65.23729032,887.5947758,2
2206,97,175.8507732,670.6652087,2
2207,165,56.17030303,713.8072284,2
2208,45,53.76666667,382.3199495,2
2209,33,68.07272727,173.8746132,2
2210,43,425.1709302,1026.866002,2
2211,0,0,0,0
2212,521,48.63675624,600.2588887,4
2213,22,43.85681818,149.6447082,2
2214,1072,10.46365672,256.4937229,3
2215,73,90.59794521,712.5887081,3
2216,482,12.49508299,336.3082667,2
2217,350,26.081,596.6935574,3
2218,83,189.2656627,713.8501322,3
2219,532,13.73740602,184.1178745,3
2220,711,17.07482419,355.6629106,4
2221,214,40.65581308,446.4664123,3
2222,2411,13.19815429,420.379767,3
2223,172,62.7252907,980.4502277,5
2224,521,12.65489443,208.6980878,3
2225,25,33.696,189.8399458,1
2226,0,0,0,0
2227,49,116.9867347,712.8165224,2
2228,99,19.29343434,185.7298674,3
2229,449,34.66648107,583.0081318,3
2230,212,27.23525943,446.3805676,3
2231,0,0,0,0
2232,76,78.85197368,219.5043111,2
2233,158,66.49091139,731.3060751,3
2234,247,70.52834008,463.7034709,3
2235,0,0,0,0
2236,68,39.40367647,420.0605582,2
2237,110,29.74636364,901.2190805,2
2238,483,27.19534161,306.1919739,3
2239,70,223.9839286,1094.910466,2
2240,1373,12.05793882,197.8330482,4
2241,85,33.02470588,256.5815126,2
2242,2421,7.620466749,329.4809497,3
2243,136,13.20808824,320.9814815,2
2244,25,146.666,623.3271035,1
2245,500,50.67475,788.3427627,3
2246,93,133.0204301,1002.505443,2
2247,1067,17.97207123,964.1374383,2
2248,88,24.11818182,806.0631936,2
2249,275,19.63454545,157.8747711,2
2250,435,23.8754023,308.7061859,4
2251,47,225.1010638,525.4132634,2
2252,5,352.62,152.7467438,1
2253,77,74.41038961,736.24865,2
2254,0,0,0,0
2255,64,175.66875,1241.184689,2
2256,95,101.6668421,598.2591265,2
2257,717,47.67043236,1030.084154,3
2258,76,8.999342105,306.335719,2
2259,55,144.9440909,372.5827609,2
2260,48,52.41666667,536.3228627,2
2261,115,219.535,1071.423051,3
2262,464,38.17607759,317.0860818,4
2263,137,30.02116788,202.2901045,3
2264,193,44.93782383,280.9321581,3
2265,3733,10.49586124,390.9119651,3
2266,443,37.74334086,620.4829347,3
2267,671,59.10789866,728.4529367,5
2268,248,23.16058468,284.4681876,4
2269,124,140.1207661,446.9983127,4
2270,115,38.08486957,262.8302746,2
2271,230,47.93717391,782.6638845,2
2272,283,31.15839223,706.9855087,3
2273,251,65.92888446,667.6987869,3
2274,517,24.14545455,406.672353,3
2275,29,49.62155172,220.5244836,2
2276,152,46.86463816,691.526314,3
2277,42,43.39166667,693.6094367,2
2278,37,125.4405405,336.6593981,2
2279,0,0,0,0
2280,104,61.64376923,485.4046882,2
2281,677,16.91964549,341.5480497,3
2282,25,30.666,297.8228972,2
2283,399,56.25263158,592.9175586,4
2284,169,25.71846154,845.2873066,2
2285,181,29.37071823,630.917919,2
2286,83,51.05421687,651.8231443,2
2287,355,23.10183099,300.0338923,2
2288,84,10.24345238,804.5274398,2
2289,59,20.29440678,290.185038,2
2290,458,52.35622271,643.9434441,3
2291,151,23.9986755,291.6459704,3
2292,577,82.09982669,725.8637878,4
2293,0,0,0,0
2294,149,11.15872483,585.2605696,2
2295,737,26.87520353,471.5405637,3
2296,158,37.52786076,599.1241456,3
2297,117,14.90811966,556.7116871,3
2298,24,124.1145833,610.5271739,1
2299,471,71.5514862,961.4331299,4
2300,31,84.90806452,656.9018817,2
2301,74,22.18175676,164.7743854,2
2302,34,98.60441176,344.4959492,2
2303,41,110.9012195,274.5841463,2
2304,400,27.481875,410.4689595,3
2305,750,21.08129333,598.9445895,4
2306,128,29.68710938,261.3325126,3
2307,246,30.11300813,291.2762592,4
2308,349,14.19111748,98.78253466,3
2309,180,17.02694444,197.3505203,3
2310,66,95.98827273,724.4175105,2
2311,0,0,0,0
2312,170,44.02104706,916.94709,2
2313,916,9.432041485,409.1519931,3
2314,223,29.96367713,484.3169976,3
2315,259,27.37065637,332.768438,3
2316,24,118.1270833,769.3615942,2
2317,21,56.90619048,242.4107143,2
2318,140,299.2851786,1464.309707,3
2319,379,33.12810026,743.7150502,3
2320,499,46.52662926,585.1011181,3
2321,250,71.6523,791.1566509,3
2322,29,138.7241379,703.352729,2
2323,46,58.65978261,278.8142893,2
2324,81,75.55555556,652.2336481,3
2325,18,119.4,250.7337299,2
2326,168,34.45208333,539.831291,3
2327,177,62.20734463,770.6220176,3
2328,107,39.58831776,236.4810016,3
2329,63,49.07857143,920.4841238,2
2330,300,122.2595,747.3795915,4
2331,128,40.1535,443.9684719,3
2332,211,110.5227488,877.3268209,3
2333,0,0,0,0
2334,115,19.8526087,330.6858343,2
2335,26,76.67115385,655.6852082,2
2336,89,153.8432584,858.8361253,2
2337,428,25.48656542,372.8835174,3
2338,202,24.87079208,301.9683117,3
2339,730,19.23424658,395.7010018,3
2340,301,54.92790698,695.0649967,3
2341,55,239.2745455,645.4862626,2
2342,107,60.47266355,804.1914724,2
2343,253,39.35237154,635.6541238,3
2344,326,11.11119632,311.4080227,2
2345,2746,11.8064949,490.7974885,3
2346,112,53.90041071,591.4850662,3
2347,723,14.63139696,379.9905675,3
